id,,score.positive,score.negative,SA score
405417,garmin market sentiment strength q4 fit grmn,1,0,1
405542,airbnb vs battle market expe h mar pcln,0,0,1
405630,fb deal major latest sign streaming things come,0,0,1
405982,rt cheddar midday hits lisahopeking dows continued surge updates square nvidia cheddarlive djia sq n,0,0,1
406024,streaming game week facebook stands benefit mlb fox foxa fb,1,0,1
406219,nvda nice mid low gap down tomorrow reversal,0,2,1
406340,facebook begin ads middle videos posted publishers fb,0,0,1
406343,teslas 2016 review model 3 gigafactory acquisitions tsla cc elonmusk,0,0,1
406497,jimcramer says tesla needs raise capital tsla,0,0,-1
406752,somewhat historically strong catalyst spx rising profit margins 87 vs 81,2,1,1
406770,financials jpm gs c,0,0,1
406784,plug power plug business update 1000 et wait,0,0,1
406994,joined breaking down tsla tesla’s quarterly earnings video here,0,1,1
407014,earnings preview salesforce q4 2017 crm,0,0,1
407095,tesla bear vs bull case model 3 capital tsla,0,0,1
407098,no gary cohn not pay 200 million taxes work trump yahoofinance gs,0,0,-1
407314,warns snap investors buying ipo act fb twtr,1,1,-1
407482,jack dorsey portfolio delivered mixed results quarter sq twtr,0,0,-1
407534,bank etfs could disappoint xlf,0,1,-1
408087,apples next iphone may face 3d camera apple aapl,0,0,1
408123,stocks soar short sellers retreat etfs spy xop xrt,0,2,-1
408172,try amp buy tsla support zone came flat today didnt work well wait ag,1,0,-1
408199,2014 award winning paper approach tactical risk rotation spx stocks,1,1,-1
408393,double downgrade sinks nvidias stock nvda,0,1,-1
408641,steve madden growth amazon distribution business model amzn shoo,0,0,1
408730,morganstanley thinking putting people either begin brexit moves ms,0,0,1
408795,think right lowest equity exposure since day election spx reclaimed fyi,0,0,-1
408866,rt marcus good read forbes launch gs marcus means future banking,1,0,1
408975,earn monthly income ebay stock ebay,0,0,1
409056,sampp 500 tech sector ended down today first negative session winning streak still best sector ytd spx,2,1,-1
409080,size iwm vertical spread trade jonnajarian,0,0,1
409085,rolls dow posted 10th straight record close djia,0,0,1
409150,market closed study time see make 500 minutes cool stuff fb twtr,0,1,1
409300,high five tsla shorts another 100 fade break even margin fees,0,2,1
409348,saudi might not worth near 2 trillion xom uso,0,0,-1
409406,rt benzinga welcome market 1929 spy markyusko,0,0,-1
409420,sbux also up day could safe long option trade,1,0,1
409444,us stocks investors back away industrials mro x hpq,0,0,-1
409461,thursday thoughts teslas musk no tsla jo oil ung abx slw xle khc f,0,0,-1
409546,breaking bidu q4 nongaap earnings per share eps beats estimates 191 vs expected,0,1,1
409608,teslas close edge cash capital raise tsla,0,0,1
409623,media stocks near buy investing action plan dis viab amzn nflx foxa cbs sne t twx,1,0,1
409778,could fitbit data raise cost health insurance fit,0,0,-1
409814,dow up 10th straight day one longest streaks history djia,0,0,1
409925,today’s stocks winners sq gnc hpq,1,0,1
409940,dow closed alltime high 10th consecutive day longest streak new highs since jan 1987 djia,1,1,1
409982,oh oh aapl apple airpods,0,1,1
410062,exclusive apple kills ties supplier data center servers security concern aapl,1,1,-1
410071,rt timothysykes market closed study time see make 500 minutes cool stuff fb,0,1,1
410253,aapl way profit market wont rise anymore big,2,0,1
410263,nvda hours,0,0,1
410278,wait goog uber investor wrote billion years ago,0,0,1
410279,qqq think market stuck use options nasdaq100 find execute edge,0,0,-1
410307,goog taking uber court goog way way way money distraction,0,1,-1
410329,aapl demand apple car lot take via yahoofinance cnnmoney,0,0,1
410468,probably worth buying amzn down point next couple months,1,0,1
410529,gold ready liftoff dragonfly capital gld gcf,0,0,1
410593,gold ready liftoff dragonfly capital gld gcf,0,0,1
410735,96 msft billion cash held share price new research,0,1,-1
410892,cramer viewers bank america mgm jack box bac jack mgm,0,0,1
411063,top story job celgene really celg,0,0,1
411112,fcx wash upgrade today well,0,0,1
411265,amazons manchester sea received six oscars predicts categories itll w,0,0,1
411301,rt trump love cant save caterpillar us steel slump story cat x,1,0,-1
411451,nothing place would get tsla close 2018 possible 500k,0,0,-1
411495,exxon mobil got govt approval extend life offshore gas field 5 years natgas xom,0,0,1
411595,focus wash entries today nvda fcx incredible,1,0,1
411654,shares facebook zuckerberg facebook shares hit alltime high profit taking fb,1,0,-1
411668,rt retheauditors c didnt like calling employer street u s,0,1,-1
411809,although tesla nvidia look really tsla nvda down today think long term smart car,1,0,-1
412002,aapl simply betting apple stock doesnt fall apart gigantic winning option strategy still,1,1,1
412042,apple tesla aapl tsla,0,0,1
412187,heres instagrams might improve engagement fb,1,0,1
412237,fair competition new technical innovation happened not fair competition waymo,1,0,-1
412279,nvda best trade vtf today good support reclaimed pushed go green friday cash flow,2,0,1
412292,nvda looks like player wanted take day trade,0,0,-1
412321,google new platform provide businesses upgraded alternative traditional googl,0,0,1
412373,morning movers nordstrom foot rise gap goldman sachs fall jwn gps jcp fl rh,1,1,1
412460,rt market 1929 spx spy via benzinga markyusko,0,0,-1
412468,fees wellsfargo jpmorgan amp bankofamerica cash 64 billion jpm wfc bac via,0,0,1
412733,rt canuck2usa fb new highs day,1,0,1
412748,big time one best investments ever tsla,1,0,1
412811,rt wallstjesus fdx repeat bull july c,0,0,1
412835,twtr really good review,1,0,1
412850,known like 600 trolls tweet nvda,0,0,-1
412897,gold ready liftoff gcf gld,0,0,1
413010,interesting gld slv activity picking up still signs protection single names still getting bullish sharp activity,1,0,1
413203,microsofts bet drone mapping msft,0,0,1
413204,microsofts bet drone mapping msft,0,0,1
413305,final trading day week dow snap win streak djia,1,0,-1
413440,bank america app gets p2p capabilities bac,0,0,1
413449,intels market share apples iphone 8 could hit 65 year aapl intc qcom,0,0,1
413746,xlu spy performance 4 yield halftimereport,0,0,1
413857,given up dead production levels tsla wants reach,0,0,-1
413995,focus names nvda fcx charts big boys favorite t,1,0,1
414019,djia streak without 1 move 53 sessions today would longest streak 10 years,0,0,-1
414026,cml pro members sent nvda nvidia get pro,0,0,-1
414256,jonnajarian new gm looks like great car may buy 1 amp competitive 3 tsla not tho halftimereport,1,0,1
414361,ms leads global mampa advisor ranking far w followed bac amp c,0,0,1
414411,dow21k today not looking likely gives us latest news floor nyse cheddarlive,0,0,-1
414517,party getting way crowded allergan knows maxnisen via bfly,0,0,-1
414533,5 becoming millionaire youre 30 age afterwards fb twtr,0,0,1
414590,oscars film streaming goog nflx aapl amzn weekend full list via usatoday,0,0,-1
414598,ten stocks still look cheap ca cvx fcx gild ip mat,0,0,1
414658,gold vs everybody strength yellow metal wisdom gdx gld jnug spy vxx,1,0,1
414692,better buy fb leave snap dollar still expensive,2,0,1
414819,search linked amzn echo arkansas killing could affect sales,0,0,-1
414875,rt foxbusiness mcdonalds offer soft drinks 1 mcd,0,0,1
414950,bofa possible reversal gold gld iau gdx via crystalkimmm,0,0,-1
415068,spy reason world pin lower typically bullish sign going forward closes higher hope no one shorted open,0,1,1
415104,samsung introduced 10 times number models 2016 apple aapl lnvgy,0,0,1
415124,tsla could legs tesla employee story not going away stock drops really wont go away,0,0,-1
415137,rt us stocks dip banks energy companies fall bac wfc,1,1,-1
415152,joining us rbcs mark mahaney give us top tech picks 2017 cheddarlive fb amzn nflx,0,0,1
415173,note strength ulta nke retail consumer,1,0,1
415191,aapl best option strategy apple seen long time,2,0,1
415295,gs deregulation could rip heres aggressive option play risk on,0,1,-1
415381,nvda think selling overdone not sure rise winner options,2,1,1
415406,nvda time buy sell nvidia take via cnnmoney,1,1,-1
415439,rt sanglucci pretty quiet day overall fdx solid momo throughout session,0,0,1
415486,rt canuck2usa tsla far abc pullback highs,1,0,-1
415503,continues much higher prices cause could def lower spx spy,0,1,1
415578,spy qqq russell excluded meeting iwm,0,1,-1
415684,najarian see unusual options activity spdr gold trust etf skin gld nus,0,0,-1
415799,breaking nasdaq composite sampp 500 turn slightly higher dow win streak go 11 aapl nvda incy,1,1,1
415883,spy kills,0,0,1
415894,aws targets office amzn msft goog,0,0,1
416010,google first line get server chip gigabarb reports intc,0,0,1
416242,wow outgoing cfo jason told tsla plans tuesday wednesday announcement,0,1,-1
416275,dow up 11 points today 11th straight record close another milestone possible monday,0,0,1
416293,rt market reaction goog right go uber matter guys,0,0,1
416335,rt seeitmarket new blog foreign trade coal mine spy,0,0,1
416363,dow closes alltime high 11th consecutive day one ties record january 1987 djia,0,0,1
416403,finish 11th straight record close djia index sees longest winning streak since january,1,0,1
416405,new insight keithmccullough i’m bullish also buying market,1,1,1
417041,cot euro weakness not dollar strength sets direction — saxostrats ole hansen oil gld slv,1,1,-1
417091,tsla earnings youre available options,0,0,-1
417535,spy reclaimed friday recovery use weeks upper pivot support pivot resistance,0,0,1
417548,spx futures 1 multiple weeks solid post election gains proved strong upper support well see continues not,2,0,1
417887,brianfires wsj foxbusiness businessinsider really think vrx short seller conspiracy,0,2,-1
417896,cot bonds stocks — saxostrats ole hansen oil gld slv,0,0,-1
418183,gs calm low win goldman sachs options right growing,1,2,1
418355,cot trump trade fade supports gold oil hits new record — saxostrats ole hansen oil gld slv,0,0,1
418511,rt see jjc gld mt us 10 year headed below 225 theres flight,0,0,-1
418650,sales growth rate spx q4 50 above estimate 49 december 31,0,0,1
418725,gs analyst action posted faster times,0,0,1
418778,squawkcnbc remember buffett doesnt trade owns owns listen common best days behind argument,1,1,1
418808,squawkcnbc buffett aapl consumer product real dont analysts cover way odd isnt,1,0,1
418841,basically warrenbuffett amp spx chart says long term bull markets win invest amp live within ur means,2,0,1
418899,squawkcnbc many analysts didnt give fig product loved buffett cites great reason aapl,1,0,1
418912,squawkcnbc irony worlds top investor likes aapl bc makes best product cheap v analysts view,1,0,1
418970,rt squawkcnbc buffett says bought apple since 2017 began not since earnings report came aapl askwarren,0,0,-1
418986,buffett tells beckyquick apple strikes extremely product aapl askwarren,0,0,1
419020,23 consumers used streaming brands mobile devices december 2016 nflx amzn,0,0,1
419026,berkshire doubled apple stake buying done warrenbuffett brka aapl,1,0,1
419143,goldman sachs thinks tesla could crash 28 charts bears love tsla,1,0,-1
419228,rt warren buffett reveals aapl stake squawkcnbc,0,0,1
419315,rt lebeaucarnews goldman drops tsla sell rating w 185 price target saying expects capital raise weigh tsla,0,1,-1
419337,goldman drops tsla sell rating w 185 price target saying expects capital raise weigh shares,0,1,-1
419509,tsla needed up quality manufacturing games model3 signs promising,0,0,1
419551,rt squawkcnbc buffett tells beckyquick apple strikes extremely product aapl askwarren,0,0,1
419591,22 stocks moving mondays premarket bcrx ino insy drys urbn tsla,0,0,1
419699,warren buffett doubles apple stake cheers iphone makers aapl brk,0,0,1
419832,goldman cuts tesla sell word bulls tsla,0,1,-1
419851,warren buffett says amazon chief jeff bezos may best manager ever seen amzn askwarren,1,0,1
419856,watch 8 huge call purchases monday trade ccj dis wmt vrx kate p wfm,0,0,1
419860,buffett says berkshire doubled apple stake since dec 31 via business aapl brk,0,0,1
419947,happens financials stocks spx,0,1,-1
419955,goldman cuts tsla sell execution risk nearterm cash needs,0,2,-1
420069,agn campaign helps support boldforlife,0,0,1
420113,marijuana stocks great 2017 gwph zyne spy,0,0,1
420136,rt richardbeales1 early warren buffett agrees aapl could first 1 trillion company robcyran 2011 ht,0,0,1
420171,adamsinger got samsung 4k amazing no need apple tv netflix aapl,0,0,1
420199,early warren buffett agrees aapl could first 1 trillion company robcyran 2011,0,0,1
420252,not mention buffett disaster health environment owns psx ko airlines oil wfc bac,0,1,-1
