,id,tweets,givenpositive,givennegative,actual,positive,negative,if_contains,changed_tweets
6053,6053,"the stock surge since nov. <num> , when the djia closed above <num>,<num> for the first time , has been led by financials , in",0,1,1,0,1,0,"the stock surge since nov. <num> , when the djia closed above <num>,<num> for the first time , has been led by financials , in"
6054,6054,s & amp ; p <num> all-time highs : $googl $adbe $ma $v $intu,1,0,1,1,0,0,s & amp ; p <num> all-time highs : $googl $adbe $ma $v $intu
6055,6055,"how i made $<num>,<num> on a monday & amp ; how you could too ahhh i 've missed trading with a big account $fb $twtr",0,1,1,0,1,0,"how i made $<num>,<num> on a monday & amp ; how you could too ahhh i 've missed trading with a big account $fb $twtr"
6056,6056,$amzn went hard into shipping when $ups and $fdx ruined xmas <num>. bezos plays the long game ( <num> surprises,1,0,1,1,0,0,$amzn went hard into shipping when $ups and $fdx ruined xmas <num>. bezos plays the long game ( <num> surprises
6057,6057,"read @drugchannels ' trenchant analysis of the auvi-q price . he talks to kaleo , does n't take back $vrx comparison .",0,0,1,0,0,0,"read @drugchannels ' trenchant analysis of the auvi-q price . he talks to kaleo , does n't take back $vrx comparison ."
6058,6058,a long term monthly contribution $spx plan . can help keep u involved as this is the last <num> years . or a monthly <num>,1,0,1,1,0,0,a long term monthly contribution $spx plan . can help keep u involved as this is the last <num> years . or a monthly <num>
6059,6059,driving the dow : $ba $cat $gs $ge,0,0,1,0,0,0,driving the dow : $ba $cat $gs $ge
6060,6060,does alibaba 's stellar quarter bode well for other chinese internet stocks ? $baba $bidu $momo $sina $wb,0,0,1,0,0,0,does alibaba 's stellar quarter bode well for other chinese internet stocks ? $baba $bidu $momo $sina $wb
6061,6061,the art of the deal : cisco nabs appdynamics $csco $newr,0,0,1,0,0,0,the art of the deal : cisco nabs appdynamics $csco $newr
6062,6062,"stock #movers : boeing jumps on earnings beat ; at & amp ; t , ebay results on tap @seanansmith $ba $t",0,0,1,0,0,0,"stock #movers : boeing jumps on earnings beat ; at & amp ; t , ebay results on tap @seanansmith $ba $t"
6063,6063,local retailers will cheer this news about $amzn & amp ; #mo sales tax via @lisabrownstl,0,0,1,0,0,0,local retailers will cheer this news about $amzn & amp ; #mo sales tax via @lisabrownstl
6064,6064,"#dow<num>k options traders watching $vix , bulls in $aapl , $googl wings & amp ; tails , $f , $sbux , $cat @angiemiles",0,0,1,0,0,0,"#dow<num>k options traders watching $vix , bulls in $aapl , $googl wings & amp ; tails , $f , $sbux , $cat @angiemiles"
6065,6065,starbucks is expected to report higher first-quarter earnings and revenue year-over-year :,0,0,1,0,0,0,starbucks is expected to report higher first-quarter earnings and revenue year-over-year :
6066,6066,"strong bank bid to hold the markets up , while players pick up exposure in biotechs and high fliers . $bac",1,0,1,1,0,0,"strong bank bid to hold the markets up , while players pick up exposure in biotechs and high fliers . $bac"
6067,6067,"data , oil , & amp ; infrastructure . wildcard wed. discussed : $vmc , $acm , $itri , $lpx , $aa , $stx , $ba #investools",0,0,1,0,0,0,"data , oil , & amp ; infrastructure . wildcard wed. discussed : $vmc , $acm , $itri , $lpx , $aa , $stx , $ba #investools"
6068,6068,what 's coming to netflix in february : $nflx,0,0,1,0,0,0,what 's coming to netflix in february : $nflx
6069,6069,microsoft victory in overseas email seizure case is upheld | reuters $msft,0,0,1,0,0,0,microsoft victory in overseas email seizure case is upheld | reuters $msft
6070,6070,rt @cnntech : #apple wants to start making iphones in india $aapl,0,0,1,0,0,0,rt @cnntech : #apple wants to start making iphones in india $aapl
6071,6071,$gs ' sharmin mossavar-rahmani on how history has helped shape her <num> #investing outlook :,0,0,1,0,0,0,$gs ' sharmin mossavar-rahmani on how history has helped shape her <num> #investing outlook :
6072,6072,and the winners are ... #oscarnoms parent media companies $amzn $cbs $cmcsa $dis $foxa $twx $viab,1,0,1,1,0,0,and the winners are ... #oscarnoms parent media companies $amzn $cbs $cmcsa $dis $foxa $twx $viab
6073,6073,"as howard schultz prepares to step down as ceo on april <num> , starbucks is adding big names to its board :",0,0,1,0,0,0,"as howard schultz prepares to step down as ceo on april <num> , starbucks is adding big names to its board :"
6074,6074,"rt @philipvandoorn : here are the the <num> cheapest , fastest-growing and most beloved dow stocks $gs $pfe $unh $hd $nk",0,0,1,0,0,0,"rt @philipvandoorn : here are the the <num> cheapest , fastest-growing and most beloved dow stocks $gs $pfe $unh $hd $nk"
6075,6075,the sectors hedge funds are most bullish and bearish on to start <num> $cc $cog $eca $msft $swn,0,1,1,0,1,0,the sectors hedge funds are most bullish and bearish on to start <num> $cc $cog $eca $msft $swn
6076,6076,@paulcarsten but $baba beat forecasts .,0,0,1,0,0,0,@paulcarsten but $baba beat forecasts .
6077,6077,"parsing the growth prospects of $mmm , $jnj and $yhoo after earnings",1,0,1,1,0,0,"parsing the growth prospects of $mmm , $jnj and $yhoo after earnings"
6078,6078,how ceva will benefit from the apple/qualcomm litigation $ceva $aapl $intc $qcom $t,1,1,1,1,1,0,how ceva will benefit from the apple/qualcomm litigation $ceva $aapl $intc $qcom $t
6079,6079,earnings preview : apple <alphanum> <num> $aapl,0,0,1,0,0,0,earnings preview : apple <alphanum> <num> $aapl
6080,6080,enjoyed being with the us eye care sales team this morning . exciting <num> ahead ! #boldforlife $agn,2,0,1,2,0,0,enjoyed being with the us eye care sales team this morning . exciting <num> ahead ! #boldforlife $agn
6081,6081,this is good : fact-checking 'the founder ' with ray kroc 's personal attorney via @crainschicago $mcd,1,0,1,1,0,0,this is good : fact-checking 'the founder ' with ray kroc 's personal attorney via @crainschicago $mcd
6082,6082,"cisco systems announced its $<num>.<num>bn bid for appdynamics today , the largest technology targeted m & amp ; a deal so far in <num>",0,0,1,0,0,0,"cisco systems announced its $<num>.<num>bn bid for appdynamics today , the largest technology targeted m & amp ; a deal so far in <num>"
6083,6083,<num> biggest mid-day gainers for wednesday $acat $aeo $cdti $cveo $bobe $stx $hk $logi $cree $ipi $mdp $onvo $wdc $mme,0,0,1,0,0,0,<num> biggest mid-day gainers for wednesday $acat $aeo $cdti $cveo $bobe $stx $hk $logi $cree $ipi $mdp $onvo $wdc $mme
6084,6084,super <num> : apple 's next iphone cycle something to look forward to $aapl,0,0,1,0,0,0,super <num> : apple 's next iphone cycle something to look forward to $aapl
6085,6085,intel could break <num>-year resistance after earnings $intc via @investopedia,0,1,1,0,1,0,intel could break <num>-year resistance after earnings $intc via @investopedia
6086,6086,rt @seeitmarket : new blog - `` s & amp ; p <num> breakout targets <num>+ into next week '' by @marknewtoncmt $spy $qqq $xlf,0,0,1,0,0,0,rt @seeitmarket : new blog - `` s & amp ; p <num> breakout targets <num>+ into next week '' by @marknewtoncmt $spy $qqq $xlf
6087,6087,"$djia finally hits <num>k ! check out what got us there ! $gs , $jpm , $ba , $cat all leading the rally since",1,0,1,1,0,0,"$djia finally hits <num>k ! check out what got us there ! $gs , $jpm , $ba , $cat all leading the rally since"
6088,6088,"#alibaba : <num> % upside to new target , #goldman says #emergingmarkets #china #earnings $baba @barronsonline",1,0,1,1,0,0,"#alibaba : <num> % upside to new target , #goldman says #emergingmarkets #china #earnings $baba @barronsonline"
6089,6089,"#alibaba : <num> % upside to new target , #hsbc says #emergingmarkets #china #earnings $baba @barronsonline",1,0,1,1,0,0,"#alibaba : <num> % upside to new target , #hsbc says #emergingmarkets #china #earnings $baba @barronsonline"
6090,6090,"the $djia finally hit <num>,<num> ! check out how we got there ! $gs , $jpm , $ba , $cat leading the way since",1,0,1,1,0,0,"the $djia finally hit <num>,<num> ! check out how we got there ! $gs , $jpm , $ba , $cat leading the way since"
6091,6091,$twtr $aapl cml pro members we just sent out : '' here come earnings : what to watch '' get pro :,0,0,1,0,0,0,$twtr $aapl cml pro members we just sent out : '' here come earnings : what to watch '' get pro :
6092,6092,"rt @kchaykowski : facebook changes trending topics in a push to highlight important , quality news $fb",0,0,1,0,0,0,"rt @kchaykowski : facebook changes trending topics in a push to highlight important , quality news $fb"
6093,6093,canaccord on intuitive surgical following earnings : 'stay buyers ' $isrg,0,0,1,0,0,0,canaccord on intuitive surgical following earnings : 'stay buyers ' $isrg
6094,6094,"$cat reports before the open tomorrow , estimize consensus +<num>.<num> eps and +<num>.<num>m revs compared to ws",0,0,1,0,0,0,"$cat reports before the open tomorrow , estimize consensus +<num>.<num> eps and +<num>.<num>m revs compared to ws"
6095,6095,"$celg reports before the open tomorrow , estimize consensus +<num>.<num> eps and +<num>.<num>m revs compared to ws",0,0,1,0,0,0,"$celg reports before the open tomorrow , estimize consensus +<num>.<num> eps and +<num>.<num>m revs compared to ws"
6096,6096,from the blue skies to the high seas ; amazon follows up blimp fulfillment centers with ... $amzn,0,0,1,0,0,0,from the blue skies to the high seas ; amazon follows up blimp fulfillment centers with ... $amzn
6097,6097,rt @canuck<num>usa : $googl so strong,1,0,1,1,0,0,rt @canuck<num>usa : $googl so strong
6098,6098,markets that are strong all day -- with <num>:<num> positive breadth or better -- tend to end that way . $spx $ndx,3,0,1,3,0,0,markets that are strong all day -- with <num>:<num> positive breadth or better -- tend to end that way . $spx $ndx
6099,6099,#dow winners today : $ba $cat $gs $ge,1,0,1,1,0,0,#dow winners today : $ba $cat $gs $ge
6100,6100,. @jimcramer discusses what 's expected from alphabet and starbucks ahead of their earnings reports :,0,0,1,0,0,0,. @jimcramer discusses what 's expected from alphabet and starbucks ahead of their earnings reports :
6101,6101,. @kennyfoley<num> here you go . $spx $vix $fb $aapl option skew : what it is and why it exists,0,0,1,0,0,0,. @kennyfoley<num> here you go . $spx $vix $fb $aapl option skew : what it is and why it exists
6102,6102,"$nflx getting deeper into reality tv puts more pressure on $cbs , abc , tbs and $foxa",0,0,1,0,0,0,"$nflx getting deeper into reality tv puts more pressure on $cbs , abc , tbs and $foxa"
6103,6103,cisco 's deal for @appdynamics just validated every overvalued ipo-shy tech startup via @shiraovide for @bfly $csco,0,1,1,0,1,0,cisco 's deal for @appdynamics just validated every overvalued ipo-shy tech startup via @shiraovide for @bfly $csco
6104,6104,"since $djia closed at a <num>-wk low <num> days ago , $ibm , $ba , $gs have made up <num>/<num> of index 's gains and helped dow hit <num>k milestone #dow<num>k",1,2,1,1,2,0,"since $djia closed at a <num>-wk low <num> days ago , $ibm , $ba , $gs have made up <num>/<num> of index 's gains and helped dow hit <num>k milestone #dow<num>k"
6105,6105,"back in <num> @jimcramer and i got hate mail <num> the `` road to $spx <num> , it was <num>- it 's <num> and now almost <num>",0,1,1,0,1,0,"back in <num> @jimcramer and i got hate mail <num> the `` road to $spx <num> , it was <num>- it 's <num> and now almost <num>"
6106,6106,"s & amp ; p <num> -- bullish macd cross coming on daily charts ; rsi does n't look overbought yet , either ; mas still below $spx",0,1,1,0,1,0,"s & amp ; p <num> -- bullish macd cross coming on daily charts ; rsi does n't look overbought yet , either ; mas still below $spx"
6107,6107,analysts expect qualcomm to report earnings $<num>.<num> per share on $<num>.<num> billion in revenue : $qcom,0,0,1,0,0,0,analysts expect qualcomm to report earnings $<num>.<num> per share on $<num>.<num> billion in revenue : $qcom
6108,6108,$ebay reports after the close . wonder if management will guide up due to enormous demand for dow <num>k hats ? just kidding ! i 'm keeping mine !,0,0,1,0,0,0,$ebay reports after the close . wonder if management will guide up due to enormous demand for dow <num>k hats ? just kidding ! i 'm keeping mine !
6109,6109,getting a lot less bullish on $snap and more excited about my $fb position . fb s cutting off all of snapchat s limb,1,1,1,1,1,0,getting a lot less bullish on $snap and more excited about my $fb position . fb s cutting off all of snapchat s limb
6110,6110,"we spoke with @lightspeedvp 's ravi mhatre , who explained why @cisco 's $<num>.<num> billion offer made sense for",0,0,1,0,0,0,"we spoke with @lightspeedvp 's ravi mhatre , who explained why @cisco 's $<num>.<num> billion offer made sense for"
6111,6111,"we 'll see if qualcomm is willing to talk ftc antitrust and apple lawsuits , or the still-to-close nxp deal . $qcom",0,1,1,0,1,0,"we 'll see if qualcomm is willing to talk ftc antitrust and apple lawsuits , or the still-to-close nxp deal . $qcom"
6112,6112,"rt @jowens<num> : ebay expected to show growth in earnings and revenue during holiday-shopping quarter . if not , expect big drop . $ebay",1,2,1,1,2,0,"rt @jowens<num> : ebay expected to show growth in earnings and revenue during holiday-shopping quarter . if not , expect big drop . $ebay"
6113,6113,"for the record , tim cook came on @madmoneyoncnbc about <num> points ago when people said $aapl 's best days were behind it .",1,0,1,1,0,0,"for the record , tim cook came on @madmoneyoncnbc about <num> points ago when people said $aapl 's best days were behind it ."
